koma_id,img_path,kanji,page,position,koma,size_x,size_y,chara_num,whos,eyes,face_direction,place,background,serif_num_base,whos_s,serifs_base,onomatope,step,step1_inputer,step2_inputer,step3_inputer,serif_num,serifs,img_path_m,index
05-083-1,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-1.jpg,5,83,R,1,325,248,3.0,"母,ゆ,縁,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"られそうでやだな弟,あーっ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-1.jpg,3600
05-083-2,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-2.jpg,5,83,R,2,325,249,2.0,"ゆ,縁,","詳細,デフォルメ,","左向き前,左向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"みそう,みそう",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-2.jpg,3601
05-083-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-3.jpg,5,83,R,3,325,250,3.0,"ゆ,母,唯,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"弟くんの郎の,ウチもか!",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-3.jpg,3602
05-083-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-4.jpg,5,83,R,4,325,249,4.0,"縁,ゆ,母,唯,","デフォルメ,デフォルメ,デフォルメ,デフォルメ,","正面前,左向き前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,もいちろう,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-4.jpg,3603
05-083-5,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-5.jpg,5,83,L,1,322,249,2.0,"唯,母,","詳細,","背面,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"井一郎?,8-鈴,いちろうか!",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-5.jpg,3604
05-083-6,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-6.jpg,5,83,L,2,323,250,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"言いにくいね,言いにくしカー",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-6.jpg,3605
05-083-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-7.jpg,5,83,L,3,323,250,2.0,"母,唯,","デフォルメ,詳細,","左向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"て2ね,足しだね,足してか",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-7.jpg,3606
05-083-8,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-8.jpg,5,83,L,4,323,249,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,0.0,,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-086-8.jpg,3607
05-084-1,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-1.jpg,5,84,R,1,325,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"あれ?かー無かった,うんもういいかって,えーつ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-1.jpg,3608
05-084-2,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-2.jpg,5,84,R,2,325,250,1.0,"母,","デフォルメ,","右向き前,",,,,,,,2.0,yui,not_yet,not_yet,5.0,"か!欲しかった,か1!,ね欲か,いいよ結構言っ,し",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-2.jpg,3609
05-084-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-3.jpg,5,84,R,3,325,252,3.0,"唯,ゆ,縁,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"カー無し?,んうん",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-3.jpg,3610
05-084-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-4.jpg,5,84,R,4,324,249,2.0,"母,縁,","デフォルメ,","正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"か?,か",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-4.jpg,3611
05-084-5,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-5.jpg,5,84,L,1,322,249,0.0,,,,,,,,,,2.0,yui,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-5.jpg,3612
05-084-6,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-6.jpg,5,84,L,2,323,249,3.0,"ゆ,唯,縁,","詳細,詳細,詳細,","左向き前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"!,ちゃんキ,はーし…",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-6.jpg,3613
05-084-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-7.jpg,5,84,L,3,323,250,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"なんか,ついか!",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-7.jpg,3614
05-084-8,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-8.jpg,5,84,L,4,322,247,3.0,"ゆ,唯,縁,","隠れ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"の今のかーでプラマイゼロね,ゼロかー",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-087-8.jpg,3615
05-085-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-088-3.jpg,5,85,R,3,350,271,1.0,"ゆ,","詳細,","正面前,",,,,,,,3.0,yukari,,,,,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-088-3.jpg,3616
05-085-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-088-4.jpg,5,85,R,4,325,249,3.0,"唯,縁,ゆ,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"もう…ほそ食べなくても,いいんだ…しし,いや食えよ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-088-4.jpg,3617
05-085-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-088-7.jpg,5,85,L,3,323,250,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,1.0,でも私も肉巻き飽きてたら大丈夫だよ?,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-088-7.jpg,3618
05-085-8,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-088-8.jpg,5,85,L,4,322,248,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","正面前,背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"肉飽きた?,ううん",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-088-8.jpg,3619
05-086-1,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-1.jpg,5,86,R,1,324,250,0.0,,,,,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"よしっちょっともも上げでもしながらおトイレ行ってくる,えっ?",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-1.jpg,3620
05-086-2,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-2.jpg,5,86,R,2,324,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"いっちにっ,マジか",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-2.jpg,3621
05-086-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-3.jpg,5,86,R,3,324,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yukari,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-3.jpg,3622
05-086-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-4.jpg,5,86,R,4,324,249,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"兆,すごいな",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-4.jpg,3623
05-086-5,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-5.jpg,5,86,L,1,323,250,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"大丈夫か?,だった",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-5.jpg,3624
05-086-6,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-6.jpg,5,86,L,2,322,249,1.0,"唯,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"分エネルギー消費したかな?,絶対した",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-6.jpg,3625
05-086-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-7.jpg,5,86,L,3,322,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,ふとひねり分くらい?,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-7.jpg,3626
05-086-8,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-8.jpg,5,86,L,4,322,248,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"ぉぉほそひねり分くらいは消費したかな,1それもうふとひねりよもう",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-089-8.jpg,3627
05-087-1,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-1.jpg,5,87,R,1,324,247,2.0,"縁,ゆ,","デフォルメ,詳細,","正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"もうお腹,もう?,帰ってなんか",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-1.jpg,3628
05-087-2,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-2.jpg,5,87,R,2,324,248,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"さんかくはさみ食べる,ん?",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-2.jpg,3629
05-087-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-3.jpg,5,87,R,3,323,249,2.0,"縁,ゆ,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"おおとりてりやききざみたまご,ビッグてりたまな",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-3.jpg,3630
05-087-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-4.jpg,5,87,R,4,323,247,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","正面前,正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,1.0,てい…しぼうぎゅうにゅう,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-4.jpg,3631
05-087-5,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-5.jpg,5,87,L,1,322,247,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","正面前,背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"お母さんに肉巻きおいしかったですって言っておいて,えっへへ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-5.jpg,3632
05-087-6,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-6.jpg,5,87,L,2,320,248,2.0,"縁,ゆ,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,さて帰って,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-6.jpg,3633
05-087-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-7.jpg,5,87,L,3,321,250,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"兆千,1,続いたんか!",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-7.jpg,3634
05-087-8,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-8.jpg,5,87,L,4,321,247,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,","正面前,背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"なんか今日笑い疲れた!,笑った,おほほ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-090-8.jpg,3635
05-088-1,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-1.jpg,5,88,R,1,323,248,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-1.jpg,3636
05-088-2,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-2.jpg,5,88,R,2,323,248,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-2.jpg,3637
05-088-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-3.jpg,5,88,R,3,323,249,2.0,"ゆ,唯,","詳細,デフォルメ,","右向き前,正面前,",,,,,,,2.0,None,not_yet,not_yet,1.0,は,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-3.jpg,3638
05-088-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-4.jpg,5,88,R,4,324,246,1.0,"縁,","デフォルメ,","正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"さっきトイレ出る時一年の子とぶつかった,そうなの?",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-4.jpg,3639
05-088-5,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-5.jpg,5,88,L,1,321,248,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-5.jpg,3640
05-088-6,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-6.jpg,5,88,L,2,321,248,2.0,"縁,ゆ,","デフォルメ,","背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,,,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-6.jpg,3641
05-088-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-7.jpg,5,88,L,3,321,250,2.0,"ゆ,唯,","デフォルメ,","正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"一年の子粉々?,なんでだよ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-7.jpg,3642
05-088-8,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-8.jpg,5,88,L,4,321,247,3.0,"ゆ,縁,唯,","隠れ,デフォルメ,","背面,正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"た,わかわいそう,なんでだよなんでだよ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-091-8.jpg,3643
05-089-1,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-1.jpg,5,89,R,1,323,248,1.0,"縁,","隠れ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"その子なにで出来てんだよ,んっ?",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-1.jpg,3644
05-089-2,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-2.jpg,5,89,R,2,323,272,1.0,"縁,","隠れ,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"一年生はホラまだ不安定だから,心のやつなそれ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-2.jpg,3645
05-089-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-3.jpg,5,89,R,3,323,274,3.0,"縁,唯,ゆ,","隠れ,デフォルメ,デフォルメ,","左向き前,正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,4.0,"大丈夫だったー?その子,うん,た,なんかビックリしてた",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-3.jpg,3646
05-089-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-4.jpg,5,89,R,4,324,247,3.0,"縁,唯,ゆ,","隠れ,デフォルメ,デフォルメ,","左向き前,正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"人のカタチに戻っていったって事?,戻っていったって事?,すごいな!今年の一年",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-4.jpg,3647
05-089-5,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-5.jpg,5,89,L,1,321,247,3.0,"ゆ,唯,縁,","デフォルメ,隠れ,","左向き前,背面,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"まともな会話しなくてゴメンね?,いい",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-5.jpg,3648
05-089-6,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-6.jpg,5,89,L,2,321,248,1.0,"ゆ,","詳細,","正面前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"その子唯ちゃん見たらぶつかった人だーって,これからずっと思うかな?,!ヤだ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-6.jpg,3649
05-089-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-7.jpg,5,89,L,3,322,248,2.0,"ゆ,縁,","デフォルメ,","正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"どーゆー対応したの?,普通にゴメンってス大丈夫?って…",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-7.jpg,3650
05-089-8,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-8.jpg,5,89,L,4,321,247,3.0,"唯,ゆ,縁,","デフォルメ,","背面,正面前,背面,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"わー怖いがか,がかされそう,で出来てん",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-092-8.jpg,3651
05-090-1,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-1.jpg,5,90,R,1,323,248,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","正面前,正面前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,3.0,"そうそうもうぶつから様にし,そうそうもうぶつからない様にしないとね,は!!",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-1.jpg,3652
05-090-2,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-2.jpg,5,90,R,2,323,248,2.0,"唯,ゆ,","詳細,デフォルメ,","左向き前,左向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"シュバツ?,て!",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-2.jpg,3653
05-090-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-3.jpg,5,90,R,3,323,249,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"せっかく唯ちゃん忍者の末裔なんだから,違う?",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-3.jpg,3654
05-090-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-4.jpg,5,90,R,4,323,246,3.0,"縁,唯,ゆ,","デフォルメ,デフォルメ,デフォルメ,","左向き前,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"唯ちゃんのお母さんにんにんって言ってなかった?,たねー",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-4.jpg,3655
05-090-5,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-5.jpg,5,90,L,1,321,248,1.0,"ゆ,","デフォルメ,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"年間一も,そっか6-",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-5.jpg,3656
05-090-6,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-6.jpg,5,90,L,2,321,248,3.0,"ゆ,唯,縁,","デフォルメ,デフォルメ,デフォルメ,","左向き前,右向き前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"忍者じゃ存いか,今までそーゆーつもりで接してた,えっそうなの?",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-6.jpg,3657
05-090-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-7.jpg,5,90,L,3,321,249,1.0,"縁,","デフォルメ,","左向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"こないだの誕生日プレゼント手裏剣で,うん。..",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-7.jpg,3658
05-090-8,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-8.jpg,5,90,L,4,321,247,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,デフォルメ,","正面前,右向き前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"私クナイで?,似た",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-093-8.jpg,3659
05-091-2,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-2.jpg,5,91,R,2,326,250,2.0,"唯,ゆ,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"黒い車通った!,通るな",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-2.jpg,3661
05-091-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-3.jpg,5,91,R,3,325,250,3.0,"縁,ゆ,唯,","デフォルメ,デフォルメ,","背面,右向き前,正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"あ茶色いカレーが食べたい,大体茶色い",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-3.jpg,3662
05-091-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-4.jpg,5,91,R,4,325,248,1.0,"ゆ,","デフォルメ,","右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"か?1た,おっ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-4.jpg,3663
05-091-5,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-5.jpg,5,91,L,1,323,249,1.0,"唯,","詳細,","左向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"もっとほめて?黄色い声聞かして?,そこまでじゃないけど",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-5.jpg,3664
05-091-6,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-6.jpg,5,91,L,2,324,250,3.0,"ゆ,唯,縁,","隠れ,デフォルメ,","右向き前,正面前,背面,",,,,,,,3.0,None,not_yet,not_yet,2.0,"白しろ白身魚食べたい,そんなんでいいの?",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-094-6.jpg,3665
05-092-1,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-1.jpg,5,92,R,1,325,249,1.0,"唯,","詳細,","正面前,",,,,,,,2.0,yuzuko,not_yet,not_yet,3.0,"紫のゆかりの物語源氏物語の別称だって,!,っ",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-1.jpg,3668
05-092-2,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-2.jpg,5,92,R,2,325,249,1.0,"縁,","詳細,","左向き前,",,,,,,,2.0,yui,not_yet,not_yet,2.0,"縁ちゃんカラー紫っぽいもんね,な色だしな",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-2.jpg,3669
05-092-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-3.jpg,5,92,R,3,325,250,3.0,"ゆ,縁,唯,","隠れ,デフォルメ,","右向き前,左向き前,背面,",,,,,,,2.0,yuzuko,not_yet,not_yet,2.0,"!?,ふりかけ…",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-3.jpg,3670
05-092-5,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-5.jpg,5,92,L,1,322,249,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yui,not_yet,not_yet,3.0,"英語圏は青,スペイン緑フランス白イタリア赤中国黄色,?",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-5.jpg,3672
05-092-6,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-6.jpg,5,92,L,2,323,250,3.0,"ゆ,縁,唯,","デフォルメ,デフォルメ,","背面,正面前,正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,いろんな国でのアダルトカラー,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-6.jpg,3673
05-092-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-7.jpg,5,92,L,3,323,251,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","正面前,右向き前,",,,,,,,2.0,yuzuko,not_yet,not_yet,1.0,紫世界共通のアダルトカラーは,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-7.jpg,3674
05-092-8,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-8.jpg,5,92,L,4,323,248,3.0,"縁,唯,ゆ,","デフォルメ,","背面,背面,正面前,",,,,,,,2.0,yui,not_yet,not_yet,1.0,どんたっち,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-095-8.jpg,3675
05-093-3,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-096-3.jpg,5,93,R,3,324,249,2.0,"ゆ,唯,","デフォルメ,詳細,","正面前,右向き前,",,,,,,,2.0,yukari,not_yet,not_yet,2.0,"合ってる,合ってる!",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-096-3.jpg,3676
05-093-4,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-096-4.jpg,5,93,R,4,323,248,2.0,"ゆ,唯,","デフォルメ,デフォルメ,","左向き前,正面前,",,,,,,,2.0,yukari,not_yet,not_yet,4.0,"こわいなー,r1わく,こわくない,こわいよー",/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-096-4.jpg,3677
05-093-7,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-096-7.jpg,5,93,L,3,322,249,2.0,"ゆ,唯,","詳細,","正面前,背面,",,,,,,,2.0,None,not_yet,not_yet,1.0,もうアレか…,/Users/esuji/work/yuyu_data/yuyu05/koma/th_image-096-7.jpg,3678
